Data Generated by,Optosky
File Version:,1.2
标题,2407261720418 80mw 1000ms
操作员,admin
描述,85度
扫描时间,2024/7/26 17:20:41
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,11159.0,10494.0,665.0,288.6156780693071
1,195.9722,11159.0,10494.0,665.0,286.1646422030412
2,198.7144,11159.0,10494.0,665.0,283.29670234614224
3,201.4558,11159.0,10494.0,665.0,279.9862054443768
4,204.1965,11159.0,10494.0,665.0,276.1534711361971
5,206.9364,11159.0,10494.0,665.0,271.7376364427041
6,209.6757,11159.0,10494.0,665.0,266.64401886427805
7,212.4141,11159.0,10494.0,665.0,260.7845703739876
8,215.1519,11159.0,10494.0,665.0,254.22772079531208
9,217.8889,11328.0,10674.0,654.0,247.0861278007097
10,220.6251,11165.0,10567.0,598.0,239.44669317356812
11,223.3606,11038.0,10438.0,600.0,231.41945972078736
12,226.0954,10989.0,10379.0,610.0,223.06813103300854
13,228.8294,10951.0,10359.0,592.0,214.43085274930326
14,231.5626,10882.0,10399.0,483.0,205.6172164484379
15,234.2951,10844.0,10407.0,437.0,196.73122261705828
16,237.0269,10833.0,10335.0,498.0,187.80572376288384
17,239.7578,10748.0,10223.0,525.0,178.8745385040827
18,242.4881,10713.0,10221.0,492.0,169.9298472580458
19,245.2175,10689.0,10187.0,502.0,160.95349858693558
20,247.9463,10644.0,10163.0,481.0,152.043785774212
21,250.6742,10658.0,10199.0,459.0,143.31198782764238
22,253.4014,10704.0,10221.0,483.0,134.839479649361
23,256.1278,10596.0,10186.0,410.0,126.71569914060198
24,258.8534,10618.0,10139.0,479.0,118.93537415152463
25,261.5783,10688.0,10129.0,559.0,111.44621676666141
26,264.3024,10735.0,10319.0,416.0,104.28836521780335
27,267.0258,10650.0,10228.0,422.0,97.48919410613786
28,269.7483,10500.0,10023.0,477.0,90.99094048828879
29,272.4701,10577.0,10041.0,536.0,84.75682887281066
30,275.1911,10610.0,10130.0,480.0,78.68473640897061
31,277.9114,10507.0,10073.0,434.0,72.67097118083343
32,280.6308,10505.0,10094.0,411.0,66.84041548298516
33,283.3495,10598.0,10099.0,499.0,61.36947582040108
34,286.0674,10562.0,10050.0,512.0,56.38142280504757
35,288.7845,10429.0,10047.0,382.0,52.02611039422305
36,291.5008,10467.0,10114.0,353.0,48.35242637483519
37,294.2163,10650.0,10311.0,339.0,45.350153139818076
38,296.9311,10737.0,10459.0,278.0,43.141219742289586
39,299.645,10625.0,10287.0,338.0,41.819397276047425
40,302.3582,10538.0,10081.0,457.0,41.33411945693295
41,305.0706,10555.0,10123.0,432.0,41.64245973426711
42,307.7822,10667.0,10263.0,404.0,42.563892738604025
43,310.4929,10688.0,10313.0,375.0,43.891689492422586
44,313.2029,10510.0,10217.0,293.0,45.72687385988292
45,315.9121,10543.0,10214.0,329.0,48.19242212160871
46,318.6205,10535.0,10107.0,428.0,51.35596430046575
47,321.3281,10523.0,10127.0,396.0,55.30094125627485
48,324.0349,10624.0,10222.0,402.0,59.808380922777104
49,326.7409,10603.0,10156.0,447.0,64.52304240061395
50,329.4461,10559.0,10149.0,410.0,69.32388946585368
51,332.1504,10473.0,10105.0,368.0,74.07201908998482
52,334.854,10563.0,10137.0,426.0,78.4331543030492
53,337.5567,10624.0,10189.0,435.0,82.12795747933272
54,340.2587,10539.0,10132.0,407.0,84.80988423593537
55,342.9598,10535.0,10126.0,409.0,86.15630919429456
56,345.6601,10502.0,10100.0,402.0,86.32148212473555
57,348.3596,10447.0,10126.0,321.0,85.65727886755118
58,351.0583,10386.0,10066.0,320.0,84.38695366608546
59,353.7562,10607.0,10206.0,401.0,82.77413595279874
60,356.4532,10967.0,10615.0,352.0,81.23044622947864
61,359.1495,10829.0,10530.0,299.0,80.16461595719223
62,361.8449,10439.0,10081.0,358.0,79.88007302260557
63,364.5395,10497.0,10091.0,406.0,80.72250392320292
64,367.2332,10581.0,10139.0,442.0,82.88865771249733
65,369.9262,10493.0,9995.0,498.0,86.33455218940625
66,372.6183,10378.0,9893.0,485.0,91.49368199208004
67,375.3095,10359.0,9962.0,397.0,98.80324959602463
68,378.0,10464.0,10061.0,403.0,107.65011492728607
69,380.6896,10366.0,10017.0,349.0,117.34711941661926
70,383.3784,10256.0,9915.0,341.0,127.46823219583665
71,386.0664,10367.0,9916.0,451.0,137.42046881177757
72,388.7535,10351.0,9869.0,482.0,147.66426643332284
73,391.4398,10198.0,9736.0,462.0,159.30302372792895
74,394.1252,10139.0,9698.0,441.0,171.92787783923933
75,396.8098,10188.0,9767.0,421.0,185.1962251169678
76,399.4936,10269.0,9810.0,459.0,200.61421165000408
77,402.1765,10323.0,9840.0,483.0,219.43402307564364
