Data Generated by,Optosky
File Version:,1.2
标题,2407261743385 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 17:43:38
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,10749.0,10171.0,578.0,259.12321090023585
1,195.9722,10749.0,10171.0,578.0,256.156068371529
2,198.7144,10749.0,10171.0,578.0,252.80101807098313
3,201.4558,10749.0,10171.0,578.0,249.0392167937883
4,204.1965,10749.0,10171.0,578.0,244.79023427524928
5,206.9364,10749.0,10171.0,578.0,239.9911355210487
6,209.6757,10749.0,10171.0,578.0,234.54754255331068
7,212.4141,10749.0,10171.0,578.0,228.3707320726786
8,215.1519,10749.0,10171.0,578.0,221.53293409130515
9,217.8889,10859.0,10378.0,481.0,214.1530209641221
10,220.6251,10635.0,10251.0,384.0,206.31708399863734
11,223.3606,10506.0,10135.0,371.0,198.13479483246525
12,226.0954,10532.0,10154.0,378.0,189.67570505062525
13,228.8294,10492.0,10013.0,479.0,180.98201931389698
14,231.5626,10365.0,9939.0,426.0,172.17234607873073
15,234.2951,10399.0,10011.0,388.0,163.35904073205757
16,237.0269,10337.0,10023.0,314.0,154.56593331246802
17,239.7578,10256.0,9903.0,353.0,145.81423017114952
18,242.4881,10312.0,9896.0,416.0,137.08411925614124
19,245.2175,10282.0,9841.0,441.0,128.34364313527902
20,247.9463,10221.0,9781.0,440.0,119.68878080678778
21,250.6742,10260.0,9855.0,405.0,111.23192559066746
22,253.4014,10292.0,9903.0,389.0,103.04923984467311
23,256.1278,10184.0,9762.0,422.0,95.22753843416625
24,258.8534,10187.0,9746.0,441.0,87.75812776570294
25,261.5783,10198.0,9836.0,362.0,80.58365817339555
26,264.3024,10302.0,9913.0,389.0,73.75296215131748
27,267.0258,10218.0,9821.0,397.0,67.30173298443135
28,269.7483,10156.0,9723.0,433.0,61.16881089420898
29,272.4701,10217.0,9859.0,358.0,55.31811539022325
30,275.1911,10193.0,9858.0,335.0,49.63393159424655
31,277.9114,10073.0,9646.0,427.0,44.00172954212753
32,280.6308,10081.0,9680.0,401.0,38.57363380614385
33,283.3495,10160.0,9799.0,361.0,33.55668920480756
34,286.0674,10140.0,9831.0,309.0,29.115233316986245
