Data Generated by,Optosky
File Version:,1.2
标题,2407261613135 80mw 1000ms
操作员,admin
描述,65度
扫描时间,2024/7/26 16:13:13
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,14300.0,13410.0,890.0,420.2856149939477
1,195.9722,14300.0,13410.0,890.0,415.7346365939904
2,198.7144,14300.0,13410.0,890.0,410.6500573453431
3,201.4558,14300.0,13410.0,890.0,405.01196409670837
4,204.1965,14300.0,13410.0,890.0,398.72952221163297
5,206.9364,14300.0,13410.0,890.0,391.7288798446331
6,209.6757,14300.0,13410.0,890.0,383.90897990676484
7,212.4141,14300.0,13410.0,890.0,375.174752964301
8,215.1519,14300.0,13410.0,890.0,365.5996416417708
9,217.8889,14355.0,13639.0,716.0,355.3092346285008
10,220.6251,14128.0,13469.0,659.0,344.3896517439963
11,223.3606,14001.0,13352.0,649.0,332.95192365281014
12,226.0954,13996.0,13346.0,650.0,321.0795776986562
13,228.8294,13952.0,13237.0,715.0,308.8296291933028
14,231.5626,13737.0,13193.0,544.0,296.33530244577213
15,234.2951,13780.0,13128.0,652.0,283.7261396060928
16,237.0269,13854.0,13122.0,732.0,271.0283901812533
17,239.7578,13714.0,12969.0,745.0,258.25858596259263
18,242.4881,13606.0,12922.0,684.0,245.409918195352
19,245.2175,13674.0,12966.0,708.0,232.46237241424373
20,247.9463,13512.0,12902.0,610.0,219.50651697771238
21,250.6742,13455.0,12853.0,602.0,206.65384217538573
22,253.4014,13505.0,12882.0,623.0,193.97086142941626
23,256.1278,13395.0,12845.0,550.0,181.53415124980742
24,258.8534,13361.0,12833.0,528.0,169.3698937007825
25,261.5783,13344.0,12793.0,551.0,157.4681136688709
26,264.3024,13435.0,12924.0,511.0,145.9064928258352
27,267.0258,13432.0,12867.0,565.0,134.7561725752059
28,269.7483,13277.0,12790.0,487.0,123.98418306542061
29,272.4701,13280.0,12836.0,444.0,113.56995625659036
30,275.1911,13298.0,12790.0,508.0,103.44802609504386
31,277.9114,13239.0,12748.0,491.0,93.54887737137143
32,280.6308,13214.0,12711.0,503.0,84.01397361433912
33,283.3495,13226.0,12797.0,429.0,75.03776862676318
34,286.0674,13240.0,12806.0,434.0,66.74690560268388
35,288.7845,13231.0,12803.0,428.0,59.29014579620854
36,291.5008,13255.0,12826.0,429.0,52.75134595491601
37,294.2163,13487.0,12893.0,594.0,47.158957248150415
38,296.9311,13669.0,13092.0,577.0,42.65796581296686
39,299.645,13556.0,13031.0,525.0,39.36603306876723
40,302.3582,13265.0,12745.0,520.0,37.23164710607197
41,305.0706,13243.0,12763.0,480.0,36.19142342606303
42,307.7822,13393.0,12956.0,437.0,36.07426055199595
43,310.4929,13458.0,12976.0,482.0,36.680556426314276
44,313.2029,13280.0,12719.0,561.0,38.06588999326528
45,315.9121,13224.0,12808.0,416.0,40.30480056509645
46,318.6205,13205.0,12847.0,358.0,43.42353671654108
47,321.3281,13322.0,12872.0,450.0,47.45910079050284
48,324.0349,13455.0,13022.0,433.0,52.2017483425187
49,326.7409,13306.0,12877.0,429.0,57.33886770931202
50,329.4461,13182.0,12880.0,302.0,62.73633987912091
51,332.1504,13208.0,12903.0,305.0,68.2408276943373
52,334.854,13301.0,12838.0,463.0,73.58692748548823
53,337.5567,13253.0,12861.0,392.0,78.56364922623183
54,340.2587,13213.0,12848.0,365.0,82.86252853256343
55,342.9598,13259.0,12872.0,387.0,86.20335305740122
56,345.6601,13240.0,12789.0,451.0,88.6905810438073
57,348.3596,13162.0,12807.0,355.0,90.55231431926423
58,351.0583,13154.0,12660.0,494.0,92.0024323197187
59,353.7562,13308.0,12820.0,488.0,93.29469900404835
60,356.4532,13629.0,13116.0,513.0,94.60986700552179
61,359.1495,13596.0,13114.0,482.0,96.11450781482236
62,361.8449,13201.0,12711.0,490.0,97.94537552212083
63,364.5395,13153.0,12672.0,481.0,100.25373753981641
64,367.2332,13126.0,12788.0,338.0,103.25967578295834
65,369.9262,12980.0,12674.0,306.0,107.10837791907232
66,372.6183,12924.0,12515.0,409.0,112.09357586526144
67,375.3095,12902.0,12587.0,315.0,118.52623773776098
68,378.0,13080.0,12572.0,508.0,126.18879727174239
69,380.6896,13069.0,12464.0,605.0,134.77771987320094
70,383.3784,12792.0,12381.0,411.0,144.23657414774988
71,386.0664,12928.0,12417.0,511.0,154.39506835778622
72,388.7535,12923.0,12367.0,556.0,165.38198583449898
73,391.4398,12704.0,12206.0,498.0,177.62491134208122
74,394.1252,12712.0,12164.0,548.0,190.67996762610636
75,396.8098,12700.0,12174.0,526.0,204.10051938204137
76,399.4936,12642.0,12128.0,514.0,218.6793379330831
77,402.1765,12697.0,12109.0,588.0,235.11087299755687
78,404.8586,12706.0,12111.0,595.0,254.23261673958928
79,407.5399,12576.0,12044.0,532.0,276.9266232012582
80,410.2203,12650.0,12027.0,623.0,301.9521427978789
81,412.8998,12711.0,12070.0,641.0,327.3052827278875
82,415.5785,12604.0,12028.0,576.0,352.1105373725096
83,418.2564,12637.0,11993.0,644.0,375.2642445901477
84,420.9334,12402.0,11736.0,666.0,395.20727447502867
85,423.6096,12587.0,11707.0,880.0,410.83471600605685
86,426.2849,12609.0,11681.0,928.0,420.0976602638664
87,428.9593,12390.0,11538.0,852.0,421.0666059071504
88,431.6329,12378.0,11544.0,834.0,414.5728323492058
89,434.3057,12331.0,11536.0,795.0,402.1643617256268
90,436.9775,12403.0,11553.0,850.0,385.1268741177732
91,439.6486,12366.0,11424.0,942.0,365.11667082787744
92,442.3187,11885.0,11161.0,724.0,342.7693163699709
93,444.9881,11739.0,11110.0,629.0,318.2988400967901
94,447.6565,11541.0,10924.0,617.0,292.88945335489547
95,450.3241,11403.0,10836.0,567.0,267.6490254882688
96,452.9908,11435.0,10866.0,569.0,242.97616502932064
97,455.6567,11516.0,10982.0,534.0,219.25608307303452
98,458.3217,11549.0,11069.0,480.0,196.40702486882967
99,460.9858,11358.0,10914.0,444.0,174.23703069172643
100,463.6491,11189.0,10790.0,399.0,153.51576449250706
101,466.3114,11053.0,10667.0,386.0,135.07646719661275
102,468.973,10944.0,10501.0,443.0,119.66079991466331
103,471.6336,10922.0,10506.0,416.0,107.97598942039554
104,474.2934,10903.0,10559.0,344.0,99.77106643572873
105,476.9523,10892.0,10505.0,387.0,94.48081601105497
106,479.6103,11002.0,10533.0,469.0,91.73067623212349
107,482.2675,10956.0,10504.0,452.0,91.01361796470587
108,484.9237,10831.0,10479.0,352.0,92.05252708057714
109,487.5791,10651.0,10297.0,354.0,94.68286081539578
110,490.2336,10594.0,10224.0,370.0,98.38128627507153
111,492.8873,10577.0,10202.0,375.0,102.64358907032778
112,495.54,10574.0,10156.0,418.0,107.22799858048276
113,498.1919,10815.0,10375.0,440.0,111.87343192797961
114,500.8429,10841.0,10386.0,455.0,116.56345563586407
115,503.493,10747.0,10380.0,367.0,121.31540962711888
116,506.1422,10916.0,10555.0,361.0,125.64889256767403
117,508.7905,10809.0,10502.0,307.0,129.0732853470283
118,511.438,10635.0,10303.0,332.0,131.0971407679319
119,514.0845,10594.0,10173.0,421.0,131.24741951187497
120,516.7302,10565.0,10190.0,375.0,129.6848272815617
121,519.375,10662.0,10431.0,231.0,126.77678269490134
122,522.0188,10886.0,10551.0,335.0,122.74094655993733
123,524.6618,10951.0,10589.0,362.0,117.88075104285024
124,527.3039,11005.0,10724.0,281.0,112.39038889534147
125,529.9451,11040.0,10727.0,313.0,106.3793742591047
126,532.5854,11061.0,10707.0,354.0,100.1980484352121
127,535.2248,10999.0,10567.0,432.0,94.18514388965656
128,537.8633,11019.0,10560.0,459.0,88.39937736243346
129,540.5009,11092.0,10756.0,336.0,82.87070186091321
130,543.1377,11220.0,10821.0,399.0,77.53793566155129
131,545.7735,11154.0,10799.0,355.0,72.3055156126279
132,548.4084,11373.0,11035.0,338.0,67.36443535317335
133,551.0424,11641.0,11230.0,411.0,62.94010406447452
134,553.6755,11678.0,11314.0,364.0,59.20085482976197
135,556.3077,11758.0,11356.0,402.0,56.313047541135305
136,558.9389,11647.0,11203.0,444.0,54.214493087660166
137,561.5693,11394.0,11035.0,359.0,52.75605992166987
138,564.1988,11356.0,11019.0,337.0,51.87588581316674
139,566.8274,11223.0,10931.0,292.0,51.482078391347635
140,569.455,10983.0,10668.0,315.0,51.4766038807523
141,572.0818,10909.0,10541.0,368.0,51.790574159329324
142,574.7076,10787.0,10467.0,320.0,52.26248742622448
143,577.3325,10566.0,10279.0,287.0,52.73354900761459
144,579.9565,10403.0,10101.0,302.0,53.20063900897991
145,582.5796,10141.0,9864.0,277.0,53.68587381865896
146,585.2018,10004.0,9672.0,332.0,54.22826431155611
147,587.8231,9973.0,9675.0,298.0,54.884951918267994
148,590.4434,9905.0,9649.0,256.0,55.59419153129222
149,593.0628,10065.0,9752.0,313.0,56.27072593662436
150,595.6813,10340.0,10020.0,320.0,56.87494823134385
151,598.2989,10642.0,10400.0,242.0,57.36395785358866
152,600.9156,10856.0,10609.0,247.0,57.74714240473792
153,603.5313,11202.0,10956.0,246.0,58.064385017311174
154,606.1461,11494.0,11192.0,302.0,58.30508510711163
155,608.76,11542.0,11224.0,318.0,58.46495466966973
156,611.373,11627.0,11342.0,285.0,58.58989788228812
157,613.9851,11348.0,11048.0,300.0,58.71966358529284
158,616.5962,11529.0,11134.0,395.0,58.91825584677185
159,619.2064,11791.0,11366.0,425.0,59.25209381759332
160,621.8157,11749.0,11436.0,313.0,59.68719021755987
161,624.424,11487.0,11171.0,316.0,60.16190375529046
162,627.0314,11262.0,10860.0,402.0,60.646063649444834
163,629.6379,11086.0,10761.0,325.0,61.0985895766067
164,632.2434,11015.0,10787.0,228.0,61.49711802314001
165,634.8481,11110.0,10796.0,314.0,61.84018483350215
166,637.4517,11213.0,10927.0,286.0,62.08157924806966
