Data Generated by,Optosky
File Version:,1.2
标题,2407261640030 80mw 1000ms
操作员,admin
描述,75度
扫描时间,2024/7/26 16:40:03
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,10899.0,10313.0,586.0,235.0061600694645
1,195.9722,10899.0,10313.0,586.0,234.00815845240814
2,198.7144,10899.0,10313.0,586.0,232.64748636838016
3,201.4558,10899.0,10313.0,586.0,230.89509498865704
4,204.1965,10899.0,10313.0,586.0,228.68084050353326
5,206.9364,10899.0,10313.0,586.0,225.95289141517532
6,209.6757,10899.0,10313.0,586.0,222.62555715428087
7,212.4141,10899.0,10313.0,586.0,218.6195949722013
8,215.1519,10899.0,10313.0,586.0,213.993384781238
9,217.8889,10983.0,10472.0,511.0,208.84244762172295
10,220.6251,10869.0,10334.0,535.0,203.2446528255939
11,223.3606,10836.0,10204.0,632.0,197.2983678783833
12,226.0954,10843.0,10225.0,618.0,191.05242267925252
13,228.8294,10757.0,10184.0,573.0,184.53298399874322
14,231.5626,10649.0,10068.0,581.0,177.82933282642287
15,234.2951,10654.0,10071.0,583.0,171.025051077
16,237.0269,10616.0,10114.0,502.0,164.1522418322957
17,239.7578,10529.0,10068.0,461.0,157.24824426934055
18,242.4881,10508.0,10070.0,438.0,150.30539137479497
19,245.2175,10508.0,10036.0,472.0,143.30815936582928
20,247.9463,10449.0,9963.0,486.0,136.34875758186382
21,250.6742,10472.0,9973.0,499.0,129.52795835161922
22,253.4014,10456.0,10008.0,448.0,122.92701935820848
23,256.1278,10404.0,9917.0,487.0,116.6338573134819
24,258.8534,10404.0,9884.0,520.0,110.63176721925389
25,261.5783,10352.0,9929.0,423.0,104.85801430974765
26,264.3024,10464.0,10066.0,398.0,99.33434168481782
27,267.0258,10416.0,9942.0,474.0,94.0682973388865
28,269.7483,10268.0,9864.0,404.0,89.00357857335078
29,272.4701,10306.0,9944.0,362.0,84.10739088852557
30,275.1911,10426.0,9942.0,484.0,79.27653500892663
31,277.9114,10392.0,9855.0,537.0,74.40892389826112
32,280.6308,10376.0,9923.0,453.0,69.61382006951368
33,283.3495,10404.0,9974.0,430.0,65.04343508306881
34,286.0674,10339.0,9882.0,457.0,60.81857525692913
35,288.7845,10291.0,9877.0,414.0,57.0852641610128
36,291.5008,10294.0,9923.0,371.0,53.86905034473672
37,294.2163,10390.0,10065.0,325.0,51.14265746920171
38,296.9311,10546.0,10237.0,309.0,48.99789963400956
39,299.645,10451.0,10079.0,372.0,47.49863922019468
40,302.3582,10209.0,9862.0,347.0,46.62122350062827
41,305.0706,10227.0,9861.0,366.0,46.363444922345145
42,307.7822,10367.0,9988.0,379.0,46.56878918661146
43,310.4929,10443.0,10048.0,395.0,47.064429128138315
44,313.2029,10343.0,9947.0,396.0,47.964243674478226
45,315.9121,10342.0,9941.0,401.0,49.387062817188536
46,318.6205,10259.0,9886.0,373.0,51.447255450057966
47,321.3281,10311.0,9958.0,353.0,54.27132376429842
48,324.0349,10443.0,10136.0,307.0,57.61884225241382
49,326.7409,10363.0,10061.0,302.0,61.1208421920481
50,329.4461,10367.0,9954.0,413.0,64.61201666539769
51,332.1504,10273.0,9885.0,388.0,67.89380794284016
52,334.854,10281.0,9911.0,370.0,70.71129241865246
53,337.5567,10311.0,9936.0,375.0,72.89458492438375
54,340.2587,10337.0,9904.0,433.0,74.10810653865586
55,342.9598,10341.0,9935.0,406.0,74.05790707849124
56,345.6601,10292.0,9954.0,338.0,72.90553050046242
57,348.3596,10300.0,9881.0,419.0,70.93094451302905
58,351.0583,10277.0,9850.0,427.0,68.4666440065647
59,353.7562,10362.0,10028.0,334.0,65.897079294648
60,356.4532,10750.0,10375.0,375.0,63.37873024421225
61,359.1495,10642.0,10227.0,415.0,61.04130653732671
62,361.8449,10200.0,9848.0,352.0,59.01344342655795
63,364.5395,10246.0,9931.0,315.0,57.425861973871264
64,367.2332,10275.0,9984.0,291.0,56.62626215207661
65,369.9262,10181.0,9917.0,264.0,56.953869956411566
66,372.6183,10147.0,9857.0,290.0,58.761815064255636
67,375.3095,10214.0,9830.0,384.0,62.43148209476234
68,378.0,10279.0,9849.0,430.0,67.92285323742198
69,380.6896,10183.0,9834.0,349.0,75.07184605047414
70,383.3784,10078.0,9738.0,340.0,84.03129478989496
71,386.0664,10151.0,9748.0,403.0,94.82918499176317
72,388.7535,10107.0,9747.0,360.0,107.47698226974614
73,391.4398,9961.0,9578.0,383.0,122.19056400224943
74,394.1252,9937.0,9521.0,416.0,138.37888980536835
75,396.8098,9975.0,9573.0,402.0,155.40609377610483
76,399.4936,9987.0,9574.0,413.0,173.93625905919492
77,402.1765,10015.0,9619.0,396.0,194.58332102592405
78,404.8586,10068.0,9653.0,415.0,217.98891774231927
79,407.5399,10058.0,9562.0,496.0,244.84665036951998
80,410.2203,10123.0,9602.0,521.0,273.8858105179
81,412.8998,10129.0,9613.0,516.0,303.1004549102143
82,415.5785,10209.0,9541.0,668.0,331.63410138265795
83,418.2564,10192.0,9478.0,714.0,358.42357631152663
84,420.9334,9989.0,9331.0,658.0,381.8446245505345
85,423.6096,10147.0,9403.0,744.0,400.7063251910122
86,426.2849,10182.0,9432.0,750.0,412.9159711407035
87,428.9593,10094.0,9274.0,820.0,416.5019935492316
88,431.6329,10038.0,9197.0,841.0,412.2920446317915
89,434.3057,10022.0,9225.0,797.0,401.8504185647236
