Data Generated by,Optosky
File Version:,1.2
标题,2407261642321 80mw 1000ms
操作员,admin
描述,75度
扫描时间,2024/7/26 16:42:32
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,10971.0,10253.0,718.0,367.8943565368409
1,195.9722,10971.0,10253.0,718.0,364.8520738669403
2,198.7144,10971.0,10253.0,718.0,361.2663241076442
3,201.4558,10971.0,10253.0,718.0,357.1098996741384
4,204.1965,10971.0,10253.0,718.0,352.28768549119826
5,206.9364,10971.0,10253.0,718.0,346.7237453187325
6,209.6757,10971.0,10253.0,718.0,340.31041815512674
7,212.4141,10971.0,10253.0,718.0,332.9468161734447
8,215.1519,10971.0,10253.0,718.0,324.70677200903447
9,217.8889,11016.0,10342.0,674.0,315.7167975701024
10,220.6251,10881.0,10231.0,650.0,306.0667716347527
11,223.3606,10803.0,10175.0,628.0,295.87250315667274
12,226.0954,10776.0,10181.0,595.0,285.2142572395267
13,228.8294,10621.0,10054.0,567.0,274.14480815356313
14,231.5626,10552.0,10037.0,515.0,262.79561501084663
15,234.2951,10580.0,10067.0,513.0,251.29385516677144
16,237.0269,10577.0,9999.0,578.0,239.66926332328387
17,239.7578,10440.0,9880.0,560.0,227.94487741416185
18,242.4881,10462.0,9917.0,545.0,216.11381507964788
19,245.2175,10432.0,9910.0,522.0,204.15652440880606
20,247.9463,10396.0,9869.0,527.0,192.17009191364562
21,250.6742,10418.0,9899.0,519.0,180.2709174723695
22,253.4014,10356.0,9932.0,424.0,168.53409540963753
23,256.1278,10289.0,9892.0,397.0,157.04446539181677
24,258.8534,10332.0,9925.0,407.0,145.82057154785804
25,261.5783,10362.0,9910.0,452.0,134.84056646863752
26,264.3024,10471.0,9959.0,512.0,124.17357771516292
27,267.0258,10374.0,9952.0,422.0,113.8800398120247
28,269.7483,10254.0,9826.0,428.0,103.92139898585921
29,272.4701,10386.0,9888.0,498.0,94.27468266447603
30,275.1911,10431.0,9933.0,498.0,84.86400316037586
31,277.9114,10269.0,9755.0,514.0,75.61048523096694
32,280.6308,10219.0,9798.0,421.0,66.65521667658749
33,283.3495,10267.0,9909.0,358.0,58.19220806100226
34,286.0674,10259.0,9864.0,395.0,50.3535272550771
35,288.7845,10195.0,9858.0,337.0,43.29491353154067
36,291.5008,10176.0,9957.0,219.0,37.09161708045021
37,294.2163,10347.0,10077.0,270.0,31.762113439432255
38,296.9311,10491.0,10146.0,345.0,27.445842455309602
39,299.645,10395.0,9958.0,437.0,24.253327808909855
40,302.3582,10237.0,9805.0,432.0,22.13992971063408
41,305.0706,10178.0,9854.0,324.0,21.05616898093235
42,307.7822,10243.0,9950.0,293.0,20.82818794328751
43,310.4929,10343.0,9941.0,402.0,21.256172628282194
44,313.2029,10215.0,9845.0,370.0,22.41040750383138
45,315.9121,10206.0,9926.0,280.0,24.37471980745193
46,318.6205,10189.0,9897.0,292.0,27.20119092602149
47,321.3281,10245.0,9937.0,308.0,30.95463063741154
48,324.0349,10361.0,10036.0,325.0,35.401645328573096
49,326.7409,10269.0,9934.0,335.0,40.19844594609179
50,329.4461,10223.0,9903.0,320.0,45.19670899052625
