Data Generated by,Optosky
File Version:,1.2
标题,2407261554589 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 15:54:58
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,8895.0,8157.0,738.0,326.786411478676
1,195.9722,8895.0,8157.0,738.0,323.83066171396865
2,198.7144,8895.0,8157.0,738.0,320.44951218571435
3,201.4558,8895.0,8157.0,738.0,316.62071314055896
4,204.1965,8895.0,8157.0,738.0,312.2750252560766
5,206.9364,8895.0,8157.0,738.0,307.35790445585536
6,209.6757,8895.0,8157.0,738.0,301.7904019259849
7,212.4141,8895.0,8157.0,738.0,295.49913737022996
8,215.1519,8895.0,8157.0,738.0,288.53771207415065
9,217.8889,8911.0,8230.0,681.0,280.99756377591103
10,220.6251,8773.0,8128.0,645.0,272.94684545066514
11,223.3606,8656.0,8069.0,587.0,264.472593174369
12,226.0954,8613.0,8091.0,522.0,255.6324831506231
13,228.8294,8575.0,8000.0,575.0,246.46500448504722
14,231.5626,8561.0,7925.0,636.0,237.06340544108977
15,234.2951,8560.0,7920.0,640.0,227.51825931139166
16,237.0269,8500.0,7888.0,612.0,217.8582128754723
17,239.7578,8428.0,7931.0,497.0,208.10853209634448
18,242.4881,8465.0,7946.0,519.0,198.27314180329913
19,245.2175,8440.0,7874.0,566.0,188.34770749736415
20,247.9463,8436.0,7866.0,570.0,178.40468406855922
21,250.6742,8476.0,7906.0,570.0,168.5286836721734
22,253.4014,8458.0,7883.0,575.0,158.77817823115376
23,256.1278,8364.0,7843.0,521.0,149.2165743609569
24,258.8534,8352.0,7865.0,487.0,139.86193913786195
25,261.5783,8398.0,7891.0,507.0,130.705062395255
26,264.3024,8488.0,7919.0,569.0,121.7902540721755
27,267.0258,8351.0,7859.0,492.0,113.15645713677065
28,269.7483,8224.0,7807.0,417.0,104.78122866529293
29,272.4701,8310.0,7868.0,442.0,96.648879249156
30,275.1911,8343.0,7863.0,480.0,88.72016913777914
31,277.9114,8260.0,7811.0,449.0,80.95307194551276
32,280.6308,8269.0,7889.0,380.0,73.42513155029013
33,283.3495,8356.0,7883.0,473.0,66.24923568517828
34,286.0674,8325.0,7882.0,443.0,59.49351096913806
35,288.7845,8253.0,7835.0,418.0,53.23593735333035
36,291.5008,8298.0,7815.0,483.0,47.544420626709076
37,294.2163,8394.0,7956.0,438.0,42.461742009387045
38,296.9311,8500.0,8107.0,393.0,38.07044883909527
39,299.645,8322.0,7949.0,373.0,34.44195830800461
40,302.3582,8250.0,7845.0,405.0,31.554373032147208
41,305.0706,8263.0,7885.0,378.0,29.35756838296226
42,307.7822,8351.0,7994.0,357.0,27.78858915639671
43,310.4929,8370.0,7991.0,379.0,26.773511336712442
44,313.2029,8265.0,7902.0,363.0,26.26685633074696
45,315.9121,8295.0,7890.0,405.0,26.222725436375647
46,318.6205,8255.0,7836.0,419.0,26.613319367689716
47,321.3281,8343.0,7935.0,408.0,27.40257128481062
48,324.0349,8435.0,8043.0,392.0,28.50714403918019
49,326.7409,8316.0,7941.0,375.0,29.85851598077624
50,329.4461,8241.0,7863.0,378.0,31.3331790905209
51,332.1504,8213.0,7904.0,309.0,32.801564981689346
52,334.854,8267.0,7995.0,272.0,34.30772897555736
53,337.5567,8243.0,7931.0,312.0,35.91684064031344
54,340.2587,8272.0,7902.0,370.0,37.642488575969395
55,342.9598,8292.0,7931.0,361.0,39.53367940089521
56,345.6601,8282.0,7946.0,336.0,41.49499186652071
57,348.3596,8251.0,7889.0,362.0,43.3466786399034
58,351.0583,8189.0,7823.0,366.0,45.17034623647066
59,353.7562,8368.0,7949.0,419.0,47.032610516797334
60,356.4532,8738.0,8315.0,423.0,48.734857961064804
61,359.1495,8623.0,8181.0,442.0,50.14468841160881
62,361.8449,8215.0,7810.0,405.0,50.95669498445603
63,364.5395,8192.0,7845.0,347.0,50.8757822498658
64,367.2332,8262.0,7848.0,414.0,50.306386374273856
65,369.9262,8215.0,7769.0,446.0,49.80826777681414
66,372.6183,8141.0,7780.0,361.0,49.81212607213969
67,375.3095,8159.0,7807.0,352.0,50.836519656063956
68,378.0,8238.0,7860.0,378.0,53.037566457350245
69,380.6896,8161.0,7826.0,335.0,56.39196211840426
70,383.3784,8075.0,7778.0,297.0,61.296427129572535
71,386.0664,8132.0,7802.0,330.0,68.04921223627406
72,388.7535,8145.0,7755.0,390.0,76.57609058342094
73,391.4398,8021.0,7660.0,361.0,86.8622477419051
74,394.1252,7952.0,7665.0,287.0,98.35947743091182
75,396.8098,8001.0,7667.0,334.0,110.442746359423
76,399.4936,8058.0,7609.0,449.0,123.53338938806067
77,402.1765,8100.0,7651.0,449.0,138.07986663724367
78,404.8586,8118.0,7706.0,412.0,154.4290200819243
79,407.5399,8024.0,7616.0,408.0,172.97295723778666
80,410.2203,8138.0,7699.0,439.0,192.84606622780078
81,412.8998,8233.0,7708.0,525.0,212.685047238249
82,415.5785,8298.0,7737.0,561.0,231.95051254938943
83,418.2564,8193.0,7621.0,572.0,249.9750835120228
84,420.9334,8084.0,7500.0,584.0,265.6194128021873
85,423.6096,8245.0,7597.0,648.0,278.02646752855344
86,426.2849,8258.0,7554.0,704.0,285.74316774600436
87,428.9593,8107.0,7440.0,667.0,287.3989507070791
88,431.6329,8134.0,7506.0,628.0,283.5841075478061
89,434.3057,8186.0,7520.0,666.0,275.40932983365883
90,436.9775,8306.0,7626.0,680.0,263.7801531647131
91,439.6486,8143.0,7549.0,594.0,249.86508134932404
92,442.3187,7899.0,7410.0,489.0,234.13000066397055
93,444.9881,7877.0,7389.0,488.0,216.74723345619626
94,447.6565,7783.0,7274.0,509.0,198.57954344236234
95,450.3241,7721.0,7261.0,460.0,180.436583955221
96,452.9908,7735.0,7312.0,423.0,162.62282497730277
97,455.6567,7795.0,7407.0,388.0,145.43628588747447
98,458.3217,7852.0,7434.0,418.0,128.83097664430065
99,460.9858,7743.0,7309.0,434.0,112.6833943107235
100,463.6491,7640.0,7262.0,378.0,97.57448390593619
101,466.3114,7589.0,7226.0,363.0,84.1271828827339
102,468.973,7501.0,7151.0,350.0,72.90697895467066
103,471.6336,7520.0,7221.0,299.0,64.45267790005127
104,474.2934,7521.0,7198.0,323.0,58.57513419931506
105,476.9523,7552.0,7185.0,367.0,54.84828750696966
106,479.6103,7630.0,7231.0,399.0,52.987932060238805
107,482.2675,7616.0,7215.0,401.0,52.60912908507271
108,484.9237,7524.0,7188.0,336.0,53.50537624705883
109,487.5791,7392.0,7119.0,273.0,55.5568801411372
110,490.2336,7480.0,7220.0,260.0,58.371046907333266
111,492.8873,7447.0,7173.0,274.0,61.570212755554415
112,495.54,7466.0,7157.0,309.0,64.97689255250563
113,498.1919,7594.0,7304.0,290.0,68.39965590643295
114,500.8429,7514.0,7221.0,293.0,71.8316160906227
115,503.493,7456.0,7160.0,296.0,75.2917813955929
116,506.1422,7543.0,7236.0,307.0,78.42346010537784
117,508.7905,7505.0,7160.0,345.0,80.86180218298578
118,511.438,7433.0,7058.0,375.0,82.24201487365734
119,514.0845,7407.0,7086.0,321.0,82.21302424008832
120,516.7302,7390.0,7140.0,250.0,80.8996855628602
121,519.375,7483.0,7162.0,321.0,78.5818590117056
122,522.0188,7516.0,7210.0,306.0,75.42689557271548
123,524.6618,7522.0,7247.0,275.0,71.66648975063664
124,527.3039,7561.0,7233.0,328.0,67.4490266422027
