Data Generated by,Optosky
File Version:,1.2
标题,2407261409529 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 14:09:52
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,11043.0,10320.0,723.0,363.0635957569665
1,195.9722,11043.0,10320.0,723.0,360.88219432085515
2,198.7144,11043.0,10320.0,723.0,358.1579900368706
3,201.4558,11043.0,10320.0,723.0,354.85408758270796
4,204.1965,11043.0,10320.0,723.0,350.86213810797494
5,206.9364,11043.0,10320.0,723.0,346.09503776842547
6,209.6757,11043.0,10320.0,723.0,340.4295352166779
7,212.4141,11043.0,10320.0,723.0,333.75133433700324
8,215.1519,11043.0,10320.0,723.0,326.13447546947106
9,217.8889,11134.0,10414.0,720.0,317.7088416882748
10,220.6251,11012.0,10269.0,743.0,308.5741897817619
11,223.3606,10896.0,10237.0,659.0,298.8578873401543
12,226.0954,10842.0,10275.0,567.0,288.6396131524835
13,228.8294,10785.0,10112.0,673.0,277.9722751517288
14,231.5626,10721.0,10093.0,628.0,266.98389045350046
15,234.2951,10706.0,10136.0,570.0,255.79914674378074
16,237.0269,10698.0,10074.0,624.0,244.46655068666212
17,239.7578,10583.0,10035.0,548.0,233.03069191202832
18,242.4881,10604.0,10020.0,584.0,221.5067124996756
19,245.2175,10594.0,10024.0,570.0,209.89952124202313
20,247.9463,10447.0,9912.0,535.0,198.30729003481878
21,250.6742,10447.0,9889.0,558.0,186.84105712855833
22,253.4014,10497.0,10023.0,474.0,175.58532340991457
23,256.1278,10464.0,9996.0,468.0,164.62753675487338
24,258.8534,10371.0,9940.0,431.0,153.9915218946828
25,261.5783,10313.0,9920.0,393.0,143.66863263285845
26,264.3024,10353.0,9976.0,377.0,133.7003054318735
27,267.0258,10354.0,9941.0,413.0,124.11948255598784
28,269.7483,10284.0,9872.0,412.0,114.90982022589617
29,272.4701,10307.0,9928.0,379.0,106.06215708805962
30,275.1911,10404.0,9916.0,488.0,97.53962620083107
31,277.9114,10220.0,9838.0,382.0,89.30105719028849
32,280.6308,10223.0,9872.0,351.0,81.4124329020205
33,283.3495,10356.0,9878.0,478.0,73.96957100257669
34,286.0674,10299.0,9842.0,457.0,67.02646219390392
35,288.7845,10238.0,9874.0,364.0,60.6462882711118
36,291.5008,10262.0,9911.0,351.0,54.88058332477324
37,294.2163,10295.0,9992.0,303.0,49.755438213561305
38,296.9311,10404.0,10141.0,263.0,45.34093098046757
39,299.645,10313.0,10009.0,304.0,41.69847432042236
40,302.3582,10285.0,9883.0,402.0,38.79225569189882
41,305.0706,10279.0,9865.0,414.0,36.5645554785941
42,307.7822,10323.0,9920.0,403.0,34.9499701271421
43,310.4929,10388.0,9970.0,418.0,33.86753149100071
44,313.2029,10240.0,9940.0,300.0,33.293437824101225
45,315.9121,10232.0,9911.0,321.0,33.217099623446664
46,318.6205,10219.0,9814.0,405.0,33.59147384142758
47,321.3281,10259.0,9888.0,371.0,34.37250251459837
48,324.0349,10394.0,9971.0,423.0,35.51005161149064
49,326.7409,10382.0,9914.0,468.0,36.94113801075062
50,329.4461,10286.0,9935.0,351.0,38.639794806985726
51,332.1504,10221.0,9871.0,350.0,40.58004931472066
52,334.854,10261.0,9906.0,355.0,42.685858774703675
53,337.5567,10251.0,9925.0,326.0,44.88562318336958
54,340.2587,10227.0,9855.0,372.0,47.09608926128167
55,342.9598,10247.0,9877.0,370.0,49.23415215962265
56,345.6601,10268.0,9875.0,393.0,51.30651224527089
57,348.3596,10226.0,9829.0,397.0,53.34557941573097
58,351.0583,10193.0,9746.0,447.0,55.3552817848866
59,353.7562,10339.0,9901.0,438.0,57.35480097519027
60,356.4532,10557.0,10256.0,301.0,59.34370302585692
61,359.1495,10516.0,10165.0,351.0,61.299362852095385
62,361.8449,10181.0,9788.0,393.0,63.26766368727327
63,364.5395,10108.0,9847.0,261.0,65.29534327162898
64,367.2332,10101.0,9834.0,267.0,67.33171792534293
65,369.9262,10038.0,9710.0,328.0,69.33095249662448
66,372.6183,9996.0,9714.0,282.0,71.23670276914848
67,375.3095,10044.0,9724.0,320.0,72.96983682278429
68,378.0,10064.0,9767.0,297.0,74.61035425144608
69,380.6896,10052.0,9719.0,333.0,76.29589504301818
70,383.3784,9949.0,9651.0,298.0,77.99606458792658
71,386.0664,10050.0,9623.0,427.0,79.69058903577536
72,388.7535,10042.0,9580.0,462.0,81.46515457923547
73,391.4398,9864.0,9515.0,349.0,83.29446015404756
74,394.1252,9832.0,9463.0,369.0,85.3099971771075
75,396.8098,9834.0,9497.0,337.0,87.73868823408962
76,399.4936,9809.0,9479.0,330.0,90.10273067081191
77,402.1765,9825.0,9504.0,321.0,91.84045694779893
78,404.8586,9836.0,9493.0,343.0,93.08666446204164
79,407.5399,9682.0,9377.0,305.0,93.68036054268235
80,410.2203,9753.0,9456.0,297.0,93.81656606021345
81,412.8998,9864.0,9473.0,391.0,94.19706172325915
82,415.5785,9840.0,9430.0,410.0,93.1689410874751
83,418.2564,9738.0,9324.0,414.0,89.52851307864111
84,420.9334,9541.0,9210.0,331.0,84.73307908165971
85,423.6096,9630.0,9352.0,278.0,79.77126675691254
86,426.2849,9658.0,9352.0,306.0,79.02361862188472
87,428.9593,9548.0,9149.0,399.0,86.54942230836035
88,431.6329,9551.0,9070.0,481.0,99.00851878000327
89,434.3057,9558.0,9053.0,505.0,112.5345377654197
90,436.9775,9681.0,9246.0,435.0,120.83151468970473
91,439.6486,9603.0,9146.0,457.0,117.51333066543627
92,442.3187,9330.0,8900.0,430.0,106.15287478375048
93,444.9881,9241.0,8915.0,326.0,92.06033185649376
94,447.6565,9105.0,8768.0,337.0,80.69119812790254
95,450.3241,9034.0,8687.0,347.0,77.93120447134052
96,452.9908,9061.0,8723.0,338.0,81.60370721271711
97,455.6567,9123.0,8822.0,301.0,87.55103425437466
98,458.3217,9238.0,8871.0,367.0,93.03398739106896
99,460.9858,9154.0,8764.0,390.0,94.91868923222212
