Data Generated by,Optosky
File Version:,1.2
标题,2407261400345 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 14:00:34
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,14202.0,13218.0,984.0,498.90033560552047
1,195.9722,14202.0,13218.0,984.0,495.52410879745327
2,198.7144,14202.0,13218.0,984.0,491.4045643875362
3,201.4558,14202.0,13218.0,984.0,486.49830353137907
4,204.1965,14202.0,13218.0,984.0,480.671389981061
5,206.9364,14202.0,13218.0,984.0,473.81479874437144
6,209.6757,14202.0,13218.0,984.0,465.7795573493109
7,212.4141,14202.0,13218.0,984.0,456.4272373500412
8,215.1519,14202.0,13218.0,984.0,445.84754502549447
9,217.8889,14275.0,13369.0,906.0,434.200141180394
10,220.6251,14209.0,13247.0,962.0,421.60290844793064
11,223.3606,14100.0,13182.0,918.0,408.20737780860526
12,226.0954,14126.0,13163.0,963.0,394.1186710730503
13,228.8294,13969.0,13085.0,884.0,379.4102733495897
14,231.5626,13855.0,12936.0,919.0,364.2461750545117
15,234.2951,13762.0,12987.0,775.0,348.78779598418623
16,237.0269,13742.0,13013.0,729.0,333.0915244835532
17,239.7578,13625.0,12915.0,710.0,317.20371693597735
18,242.4881,13554.0,12906.0,648.0,301.1466432447045
19,245.2175,13483.0,12830.0,653.0,284.92944036157354
20,247.9463,13423.0,12683.0,740.0,268.6656116118852
21,250.6742,13457.0,12758.0,699.0,252.48784635293381
22,253.4014,13542.0,12845.0,697.0,236.4908389282745
23,256.1278,13385.0,12707.0,678.0,220.77367808151342
24,258.8534,13253.0,12651.0,602.0,205.38583720744904
25,261.5783,13255.0,12683.0,572.0,190.3456840647476
26,264.3024,13442.0,12789.0,653.0,175.7251045752591
27,267.0258,13453.0,12758.0,695.0,161.58994437963906
28,269.7483,13154.0,12595.0,559.0,147.9420616605051
29,272.4701,13228.0,12671.0,557.0,134.78424552172345
30,275.1911,13231.0,12783.0,448.0,122.10201176555087
31,277.9114,13093.0,12598.0,495.0,109.8783498566493
32,280.6308,13142.0,12551.0,591.0,98.18863923487217
33,283.3495,13169.0,12623.0,546.0,87.15595359425072
34,286.0674,13058.0,12665.0,393.0,76.86448861289578
35,288.7845,13023.0,12589.0,434.0,67.36629336143662
36,291.5008,13188.0,12585.0,603.0,58.814991630565274
37,294.2163,13271.0,12807.0,464.0,51.318598327574136
38,296.9311,13408.0,12895.0,513.0,44.784523038661774
39,299.645,13217.0,12760.0,457.0,39.26267300651919
40,302.3582,13031.0,12618.0,413.0,34.527169402570806
41,305.0706,13142.0,12672.0,470.0,30.34978996271922
42,307.7822,13169.0,12727.0,442.0,27.64444584331975
43,310.4929,13228.0,12803.0,425.0,26.314211727267526
44,313.2029,13126.0,12736.0,390.0,26.26249767923092
45,315.9121,13161.0,12583.0,578.0,30.059917502495804
46,318.6205,13039.0,12430.0,609.0,33.41496775358263
47,321.3281,13110.0,12565.0,545.0,27.598422624660383
48,324.0349,13256.0,12853.0,403.0,21.334923384965993
49,326.7409,13171.0,12786.0,385.0,28.837881711706533
50,329.4461,13126.0,12635.0,491.0,41.23001914311293
51,332.1504,13153.0,12553.0,600.0,44.76052743587405
52,334.854,13141.0,12554.0,587.0,44.40845468993912
53,337.5567,13148.0,12666.0,482.0,47.86480224010282
54,340.2587,13077.0,12551.0,526.0,53.31302965411046
55,342.9598,13101.0,12595.0,506.0,58.29733805775574
56,345.6601,13052.0,12544.0,508.0,63.4059538135404
57,348.3596,12994.0,12593.0,401.0,69.116991523028
58,351.0583,12950.0,12497.0,453.0,75.05412123632838
59,353.7562,13094.0,12621.0,473.0,80.87374540738874
60,356.4532,13528.0,13017.0,511.0,86.61856008382303
61,359.1495,13438.0,12978.0,460.0,92.3722369510552
62,361.8449,12963.0,12526.0,437.0,98.16565754984538
63,364.5395,12977.0,12428.0,549.0,104.05052632697578
64,367.2332,13019.0,12508.0,511.0,109.96888100457797
65,369.9262,12908.0,12438.0,470.0,115.80305895836467
66,372.6183,12827.0,12395.0,432.0,121.49145498167653
67,375.3095,12879.0,12359.0,520.0,127.01536098832129
68,378.0,12904.0,12370.0,534.0,132.23773661361267
69,380.6896,12839.0,12382.0,457.0,137.05803937659135
70,383.3784,12730.0,12209.0,521.0,141.62889017652466
71,386.0664,12751.0,12199.0,552.0,145.93338397585103
72,388.7535,12735.0,12197.0,538.0,150.18186742628188
73,391.4398,12578.0,12027.0,551.0,154.56808615401968
74,394.1252,12521.0,12059.0,462.0,157.99257183389292
75,396.8098,12521.0,11994.0,527.0,160.47690922710686
76,399.4936,12511.0,11993.0,518.0,162.09777191358586
77,402.1765,12479.0,12054.0,425.0,159.94880781562298
78,404.8586,12455.0,12029.0,426.0,158.79682886154941
79,407.5399,12356.0,11865.0,491.0,168.39119010228416
