Data Generated by,Optosky
File Version:,1.2
标题,2407261409093 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 14:09:09
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,11239.0,10364.0,875.0,415.26399668318913
1,195.9722,11239.0,10364.0,875.0,412.55138797898564
2,198.7144,11239.0,10364.0,875.0,409.9502248802373
3,201.4558,11239.0,10364.0,875.0,408.140641566539
4,204.1965,11239.0,10364.0,875.0,406.0413312727148
5,206.9364,11239.0,10364.0,875.0,402.90931662431313
6,209.6757,11239.0,10364.0,875.0,395.7807198644484
7,212.4141,11239.0,10364.0,875.0,381.91482954636854
8,215.1519,11239.0,10364.0,875.0,363.54065717576873
9,217.8889,11316.0,10549.0,767.0,343.29638448132795
10,220.6251,11110.0,10419.0,691.0,325.3491752936787
11,223.3606,11013.0,10376.0,637.0,313.96761452565516
12,226.0954,11024.0,10318.0,706.0,306.9903695609783
13,228.8294,10975.0,10230.0,745.0,301.1198181251987
14,231.5626,10884.0,10148.0,736.0,293.076057039064
15,234.2951,10891.0,10163.0,728.0,279.2983005694374
16,237.0269,10874.0,10176.0,698.0,261.30280584114803
17,239.7578,10830.0,10123.0,707.0,241.88345685930193
18,242.4881,10803.0,10165.0,638.0,222.8360354829485
19,245.2175,10762.0,10140.0,622.0,206.2004021533514
20,247.9463,10667.0,10053.0,614.0,191.66498269965754
21,250.6742,10623.0,10052.0,571.0,178.12339722324523
22,253.4014,10625.0,10105.0,520.0,165.35478221814142
23,256.1278,10611.0,10056.0,555.0,153.03926159423298
24,258.8534,10559.0,10026.0,533.0,141.30814290670378
25,261.5783,10545.0,10032.0,513.0,130.5057878914474
26,264.3024,10641.0,10076.0,565.0,120.64375671870754
27,267.0258,10556.0,10012.0,544.0,111.69633086605192
28,269.7483,10451.0,9922.0,529.0,103.55374272413783
29,272.4701,10483.0,10077.0,406.0,96.05948287121225
30,275.1911,10496.0,10092.0,404.0,89.05242445717906
31,277.9114,10428.0,9958.0,470.0,82.37721257873531
32,280.6308,10424.0,9916.0,508.0,76.03435053735815
33,283.3495,10469.0,9979.0,490.0,70.0643914212606
34,286.0674,10431.0,9976.0,455.0,64.50445370562689
35,288.7845,10422.0,9966.0,456.0,59.40692962422714
36,291.5008,10422.0,9955.0,467.0,54.72363072168214
37,294.2163,10552.0,10046.0,506.0,50.38233394058792
38,296.9311,10650.0,10221.0,429.0,46.3486282789354
39,299.645,10553.0,10136.0,417.0,42.58962250277017
40,302.3582,10395.0,9945.0,450.0,39.10913930226623
41,305.0706,10367.0,9891.0,476.0,35.92903073568694
42,307.7822,10518.0,10017.0,501.0,33.06023807780166
43,310.4929,10611.0,10082.0,529.0,30.516368861164477
44,313.2029,10512.0,9994.0,518.0,28.311524683319153
45,315.9121,10471.0,10026.0,445.0,26.462050979460596
46,318.6205,10355.0,9981.0,374.0,24.978859984835363
47,321.3281,10391.0,10026.0,365.0,23.871410641217576
48,324.0349,10545.0,10139.0,406.0,23.168008374986602
49,326.7409,10476.0,10013.0,463.0,22.891960932386073
50,329.4461,10433.0,9985.0,448.0,23.05713805711358
51,332.1504,10377.0,9978.0,399.0,23.685031163560588
52,334.854,10439.0,10003.0,436.0,24.750755350507056
53,337.5567,10412.0,10015.0,397.0,26.204279821863498
54,340.2587,10376.0,9978.0,398.0,28.07727628426444
55,342.9598,10426.0,9980.0,446.0,30.38626895604215
56,345.6601,10380.0,9969.0,411.0,33.0705491876367
57,348.3596,10397.0,9989.0,408.0,36.104251676523056
58,351.0583,10304.0,9911.0,393.0,39.3480089114901
59,353.7562,10428.0,10121.0,307.0,42.63851616428635
60,356.4532,10791.0,10412.0,379.0,46.131792811457714
