Data Generated by,Optosky
File Version:,1.2
标题,2407261403243 80mw 1000ms
操作员,admin
描述,
扫描时间,2024/7/26 14:03:24
积分时间(ms),1000
激光功率(mW),80
平均次数,1
采集模式,高精采集
采样间隔,500
设备型号,ATR2500
像素个数,2048
设备序列号,20230520025
Pixel,Raman Shift,Raw,Dark,Dark Subtracted,BaseLine Subtracted
0,193.2293,9447.0,8716.0,731.0,321.6133851729047
1,195.9722,9447.0,8716.0,731.0,320.1734573347159
2,198.7144,9447.0,8716.0,731.0,318.20476714435523
3,201.4558,9447.0,8716.0,731.0,315.6534151704822
4,204.1965,9447.0,8716.0,731.0,312.4059146104663
5,206.9364,9447.0,8716.0,731.0,308.37695303979643
6,209.6757,9447.0,8716.0,731.0,303.42845652580877
7,212.4141,9447.0,8716.0,731.0,297.4350822386032
8,215.1519,9447.0,8716.0,731.0,290.4771569490497
9,217.8889,9543.0,8789.0,754.0,282.6894631770809
10,220.6251,9438.0,8687.0,751.0,274.1964195965403
11,223.3606,9382.0,8640.0,742.0,265.15264053355776
12,226.0954,9389.0,8647.0,742.0,255.62436810910546
13,228.8294,9283.0,8602.0,681.0,245.64959183412063
14,231.5626,9181.0,8558.0,623.0,235.3429385821511
15,234.2951,9155.0,8563.0,592.0,224.81326963667775
16,237.0269,9131.0,8516.0,615.0,214.14269003308678
17,239.7578,9108.0,8461.0,647.0,203.42618746677377
18,242.4881,9125.0,8523.0,602.0,192.69879274546895
19,245.2175,9074.0,8539.0,535.0,181.99017872958862
20,247.9463,8985.0,8513.0,472.0,171.43025383570324
21,250.6742,9003.0,8488.0,515.0,161.1478183364462
22,253.4014,8978.0,8480.0,498.0,151.27549335584456
23,256.1278,8922.0,8429.0,493.0,141.94238864405193
24,258.8534,8885.0,8425.0,460.0,133.1393096092931
25,261.5783,8918.0,8454.0,464.0,124.81059830961578
26,264.3024,9027.0,8504.0,523.0,116.93755361979505
27,267.0258,8891.0,8424.0,467.0,109.48221978650558
28,269.7483,8853.0,8350.0,503.0,102.41968749716564
29,272.4701,8950.0,8430.0,520.0,95.74296410515522
30,275.1911,8889.0,8473.0,416.0,89.39165174852457
31,277.9114,8789.0,8370.0,419.0,83.30585164275647
32,280.6308,8831.0,8346.0,485.0,77.50129457282843
33,283.3495,8834.0,8407.0,427.0,72.00485738949226
34,286.0674,8849.0,8397.0,452.0,66.8495623349357
35,288.7845,8834.0,8314.0,520.0,62.076083062303574
36,291.5008,8856.0,8373.0,483.0,57.66858771048561
37,294.2163,8989.0,8527.0,462.0,53.59759250319876
38,296.9311,9059.0,8653.0,406.0,49.85424646643973
39,299.645,8898.0,8532.0,366.0,46.42661941666281
40,302.3582,8793.0,8343.0,450.0,43.31901716000508
41,305.0706,8846.0,8340.0,506.0,40.5452225413466
42,307.7822,8954.0,8499.0,455.0,38.09887361621634
43,310.4929,8961.0,8544.0,417.0,35.97429582079591
44,313.2029,8851.0,8440.0,411.0,34.18170792413676
45,315.9121,8896.0,8439.0,457.0,32.72804708900344
46,318.6205,8873.0,8434.0,439.0,31.628604490314906
47,321.3281,8883.0,8497.0,386.0,30.89784697178654
48,324.0349,8950.0,8546.0,404.0,30.515435013000804
49,326.7409,8893.0,8462.0,431.0,30.4520589340098
50,329.4461,8828.0,8383.0,445.0,30.682997639542297
51,332.1504,8762.0,8401.0,361.0,31.179096438704512
52,334.854,8765.0,8510.0,255.0,31.924947431851702
53,337.5567,8819.0,8475.0,344.0,32.910782644506256
54,340.2587,8790.0,8435.0,355.0,34.11305387995525
55,342.9598,8764.0,8437.0,327.0,35.50984469435589
56,345.6601,8811.0,8424.0,387.0,37.08799459562649
57,348.3596,8814.0,8391.0,423.0,38.832936392759144
58,351.0583,8757.0,8369.0,388.0,40.74133102358501
59,353.7562,8899.0,8481.0,418.0,42.81086892391006
60,356.4532,9222.0,8796.0,426.0,45.01793721460349
61,359.1495,9065.0,8678.0,387.0,47.338359248327016
62,361.8449,8739.0,8399.0,340.0,49.74657975453725
63,364.5395,8770.0,8406.0,364.0,52.216341162318436
64,367.2332,8767.0,8364.0,403.0,54.74895661882203
65,369.9262,8691.0,8276.0,415.0,57.35345716119857
66,372.6183,8666.0,8231.0,435.0,60.02792001822237
67,375.3095,8693.0,8275.0,418.0,62.77365008443065
68,378.0,8775.0,8337.0,438.0,65.58578950497649
69,380.6896,8719.0,8330.0,389.0,68.4522981877581
70,383.3784,8653.0,8306.0,347.0,71.37889631480392
71,386.0664,8735.0,8307.0,428.0,74.36756769569567
72,388.7535,8688.0,8237.0,451.0,77.39418992510299
73,391.4398,8539.0,8164.0,375.0,80.43359180993325
74,394.1252,8539.0,8195.0,344.0,83.44335583752817
75,396.8098,8560.0,8159.0,401.0,86.37764003312171
76,399.4936,8559.0,8161.0,398.0,89.23356635232167
77,402.1765,8546.0,8216.0,330.0,92.0116707865768
78,404.8586,8547.0,8204.0,343.0,94.70750990015922
79,407.5399,8495.0,8063.0,432.0,97.31985440709958
80,410.2203,8542.0,8131.0,411.0,99.80356478200459
81,412.8998,8567.0,8118.0,449.0,102.0976223070952
82,415.5785,8603.0,8104.0,499.0,104.17367266320996
83,418.2564,8515.0,8040.0,475.0,105.99993608090821
84,420.9334,8391.0,7933.0,458.0,107.53229365499668
85,423.6096,8467.0,8013.0,454.0,108.74024538229183
86,426.2849,8437.0,7981.0,456.0,109.56657918145869
87,428.9593,8359.0,7876.0,483.0,109.96091362063854
88,431.6329,8375.0,7874.0,501.0,109.95092561512877
89,434.3057,8365.0,7872.0,493.0,109.5815941798569
90,436.9775,8447.0,8066.0,381.0,108.90692812867245
91,439.6486,8362.0,7962.0,400.0,107.99267970460988
92,442.3187,8219.0,7726.0,493.0,106.85120756016529
93,444.9881,8267.0,7725.0,542.0,105.485074275736
94,447.6565,8160.0,7644.0,516.0,103.9229751239592
95,450.3241,8013.0,7621.0,392.0,102.19052479673071
96,452.9908,8015.0,7663.0,352.0,100.33527022399723
97,455.6567,8071.0,7709.0,362.0,98.41948634505272
98,458.3217,8155.0,7750.0,405.0,96.4675285366789
99,460.9858,8090.0,7652.0,438.0,94.5051861622156
100,463.6491,7988.0,7576.0,412.0,92.59513910525243
101,466.3114,7919.0,7537.0,382.0,90.79130896075466
102,468.973,7859.0,7524.0,335.0,89.16751846305515
103,471.6336,7879.0,7489.0,390.0,87.7925362888981
104,474.2934,7867.0,7476.0,391.0,86.64483620938242
105,476.9523,7918.0,7524.0,394.0,85.67929315193577
106,479.6103,7915.0,7580.0,335.0,84.85446974152494
107,482.2675,7851.0,7546.0,305.0,84.11625914182936
108,484.9237,7841.0,7482.0,359.0,83.45271267411819
109,487.5791,7767.0,7394.0,373.0,82.86397435110459
110,490.2336,7835.0,7436.0,399.0,82.31836590954155
111,492.8873,7767.0,7390.0,377.0,81.7871112752313
112,495.54,7755.0,7405.0,350.0,81.24516737515012
113,498.1919,7834.0,7539.0,295.0,80.66003180796179
114,500.8429,7801.0,7517.0,284.0,80.0289882334836
115,503.493,7839.0,7512.0,327.0,79.35059900335816
116,506.1422,7945.0,7537.0,408.0,78.58222939208817
117,508.7905,7873.0,7456.0,417.0,77.68454706707587
118,511.438,7787.0,7425.0,362.0,76.60912911027117
119,514.0845,7788.0,7410.0,378.0,75.31067250729134
120,516.7302,7757.0,7328.0,429.0,73.8148373859527
121,519.375,7798.0,7444.0,354.0,72.16728593935827
122,522.0188,7872.0,7534.0,338.0,70.40554626552596
123,524.6618,7887.0,7536.0,351.0,68.57683527218933
124,527.3039,7950.0,7599.0,351.0,66.70163675058367
125,529.9451,7980.0,7646.0,334.0,64.7905017268072
126,532.5854,7943.0,7606.0,337.0,62.88040808023449
127,535.2248,7870.0,7551.0,319.0,61.00585750069898
128,537.8633,7911.0,7578.0,333.0,59.188046354080086
129,540.5009,7999.0,7609.0,390.0,57.45134061140715
130,543.1377,7984.0,7593.0,391.0,55.79858711762504
131,545.7735,7891.0,7605.0,286.0,54.230158014356526
132,548.4084,8031.0,7745.0,286.0,52.783104622848306
133,551.0424,8185.0,7803.0,382.0,51.493858220719
134,553.6755,8207.0,7852.0,355.0,50.400226182605174
135,556.3077,8158.0,7860.0,298.0,49.538426200963855
136,558.9389,8057.0,7756.0,301.0,48.89312033593857
137,561.5693,8023.0,7686.0,337.0,48.43215871390261
138,564.1988,8116.0,7745.0,371.0,48.13617083248914
139,566.8274,8007.0,7662.0,345.0,47.97850326474095
140,569.455,7839.0,7582.0,257.0,47.94036600837728
141,572.0818,7850.0,7564.0,286.0,48.01023577203124
142,574.7076,7855.0,7519.0,336.0,48.15517013771341
143,577.3325,7726.0,7470.0,256.0,48.34317853718202
144,579.9565,7711.0,7467.0,244.0,48.56935222538473
145,582.5796,7601.0,7263.0,338.0,48.83131442978773
146,585.2018,7555.0,7208.0,347.0,49.13420842768286
147,587.8231,7495.0,7223.0,272.0,49.48658454127254
148,590.4434,7483.0,7213.0,270.0,49.86795431681451
149,593.0628,7531.0,7247.0,284.0,50.25328127368602
150,595.6813,7612.0,7287.0,325.0,50.62674741692022
151,598.2989,7755.0,7448.0,307.0,50.97121784811605
152,600.9156,7853.0,7541.0,312.0,51.28738100770969
153,603.5313,8099.0,7756.0,343.0,51.58546401445093
154,606.1461,8155.0,7851.0,304.0,51.85880505029237
155,608.76,8218.0,7933.0,285.0,52.102936329055424
156,611.373,8263.0,7978.0,285.0,52.33011538058437
157,613.9851,8054.0,7798.0,256.0,52.54980097462757
158,616.5962,8103.0,7808.0,295.0,52.78063603313503
159,619.2064,8203.0,7921.0,282.0,53.042066053150386
160,621.8157,8233.0,7966.0,267.0,53.31603820639895
161,624.424,8125.0,7829.0,296.0,53.57445554526525
162,627.0314,7983.0,7671.0,312.0,53.80155088757716
163,629.6379,7873.0,7594.0,279.0,53.97750669084601
164,632.2434,7843.0,7590.0,253.0,54.0904255409726
165,634.8481,7890.0,7615.0,275.0,54.13717038166542
166,637.4517,7978.0,7652.0,326.0,54.09604121754738
167,640.0545,7941.0,7623.0,318.0,53.94846018994742
168,642.6563,7898.0,7625.0,273.0,53.70627276674324
169,645.2572,7955.0,7643.0,312.0,53.385027667310766
170,647.8571,7965.0,7653.0,312.0,53.01006339257587
171,650.4561,7859.0,7584.0,275.0,52.61137296754207
172,653.0542,7748.0,7479.0,269.0,52.18524112267035
173,655.6514,7635.0,7354.0,281.0,51.722800266744365
174,658.2475,7617.0,7361.0,256.0,51.227459786465516
175,660.8428,7616.0,7388.0,228.0,50.69990302248824
176,663.4371,7679.0,7380.0,299.0,50.160621913096016
177,666.0305,7816.0,7431.0,385.0,49.641830024938066
178,668.6229,7819.0,7529.0,290.0,49.148541007910424
179,671.2144,7770.0,7530.0,240.0,48.68674993541007
180,673.8049,7734.0,7458.0,276.0,48.29078539299158
181,676.3945,7663.0,7392.0,271.0,47.9894189257891
182,678.9832,7696.0,7487.0,209.0,47.82115693989906
183,681.5709,7757.0,7558.0,199.0,47.82321615632354
184,684.1577,7747.0,7461.0,286.0,47.970180821408825
185,686.7435,7771.0,7411.0,360.0,48.21649412559685
186,689.3283,7865.0,7520.0,345.0,48.53503700607838
187,691.9122,7782.0,7523.0,259.0,48.890355141057626
188,694.4952,7892.0,7641.0,251.0,49.251267853886944
189,697.0772,8001.0,7742.0,259.0,49.59699190087865
190,699.6583,7847.0,7661.0,186.0,49.8813069766474
191,702.2384,7718.0,7556.0,162.0,50.05872052746298
192,704.8175,7787.0,7573.0,214.0,50.13058509062929
193,707.3957,7922.0,7650.0,272.0,50.10708825937487
194,709.973,7824.0,7591.0,233.0,49.99519756055889
195,712.5493,7669.0,7428.0,241.0,49.8095338880093
196,715.1246,7673.0,7398.0,275.0,49.53755169581294
197,717.699,7651.0,7416.0,235.0,49.15617229442576
198,720.2724,7727.0,7533.0,194.0,48.673291696128906
199,722.8449,7782.0,7561.0,221.0,48.09486196062428
200,725.4164,7848.0,7630.0,218.0,47.40629457177006
201,727.9869,7850.0,7617.0,233.0,46.60217969992616
202,730.5565,7809.0,7510.0,299.0,45.65373970568548
203,733.1252,7759.0,7458.0,301.0,44.52864113803086
204,735.6928,7841.0,7646.0,195.0,43.268735989978474
